,month,day,hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindGustSpeed,HourlyWindSpeed,POPULATION_PER_MILLION,Total_population_SUMMARY_INDICATORS_Median_age_(years),Total_population_SUMMARY_INDICATORS_Sex_ratio_(males_per_100_females),Estimate_Percent_Total_population_15_to_44_years,Estimate_Percent_Total_population_60_years_and_over,MEDIAN_INCOME_PER_100k,RATIO_OF_NON-FAMILY_TO_FAMILY_HOUSEHOLDS,RATIO_OF_WOKERS_TO_PEOPLE_(OVER_16),Workers_16_years_and_over_Public_transportation_(excluding_taxicab),Workers_16_years_and_over_Walked,Workers_16_years_and_over_Bicycle,"Workers_16_years_and_over_Taxicab,_motorcycle,_or_other_means",Workers_16_years_and_over_Worked_in_county_of_residence,Workers_16_years_and_over_Mean_travel_time_to_work_(minutes),ridesperhour
101,1.0,5.0,5.0,41,43,0.0,93.0,3.0,42.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,56.0
102,1.0,5.0,6.0,42,43,0.0,97.0,3.0,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,184.0
103,1.0,5.0,7.0,42,43,0.0,97.0,3.0,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,421.0
104,1.0,5.0,8.0,42,44,0.04,93.0,2.0,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,514.0
105,1.0,5.0,9.0,43,44,0.02,96.0,5.0,44.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,932.0
106,1.0,5.0,10.0,43,45,0.01,93.0,1.75,44.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1070.0
107,1.0,5.0,11.0,43,45,0.01,93.0,2.5,44.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,979.0
108,1.0,5.0,12.0,43,44,0.01,96.0,6.0,44.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1150.0
109,1.0,5.0,13.0,42,44,0.01,93.0,4.0,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1520.0
110,1.0,5.0,14.0,42,45,0.01,90.0,6.0,44.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1650.0
111,1.0,5.0,15.0,42,44,0.04,93.0,10.0,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1070.0
112,1.0,5.0,16.0,42,43,0.0,97.0,2.5,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,913.0
113,1.0,5.0,17.0,41,43,0.02,93.0,10.0,42.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,894.0
114,1.0,5.0,18.0,42,44,0.01,93.0,9.0,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1050.0
115,1.0,5.0,19.0,40,44,0.0,85.0,10.0,42.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1130.0
116,1.0,5.0,20.0,39,43,0.0,86.0,10.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,971.0
117,1.0,5.0,21.0,35,44,0.0,71.0,10.0,40.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,788.0
118,1.0,5.0,22.0,34,43,0.0,71.0,10.0,39.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,715.0
119,1.0,5.0,23.0,34,43,0.0,71.0,10.0,39.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,608.0
120,1.0,6.0,0.0,31,40,0.0,70.0,10.0,36.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,482.0
121,1.0,6.0,1.0,31,40,0.0,70.0,10.0,36.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,317.0
122,1.0,6.0,2.0,31,40,0.0,70.0,10.0,36.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,182.0
123,1.0,6.0,3.0,31,41,0.0,67.0,10.0,37.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,134.0
124,1.0,6.0,4.0,32,42,0.0,68.0,10.0,38.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,88.0
125,1.0,6.0,5.0,34,44,0.0,68.0,10.0,40.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,66.0
126,1.0,6.0,6.0,34,44,0.0,68.0,10.0,40.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,158.0
127,1.0,6.0,7.0,35,44,0.0,71.0,10.0,40.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,372.0
128,1.0,6.0,8.0,35,45,0.0,68.0,10.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,839.0
129,1.0,6.0,9.0,35,46,0.0,66.0,10.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1420.0
130,1.0,6.0,10.0,30,48,0.0,50.0,10.0,40.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2040.0
131,1.0,6.0,11.0,32,47,0.0,56.0,10.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2510.0
132,1.0,6.0,12.0,27,48,0.0,44.0,10.0,39.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3060.0
133,1.0,6.0,13.0,21,48,0.0,34.0,10.0,38.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3160.0
134,1.0,6.0,14.0,21,46,0.0,37.0,10.0,37.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2970.0
135,1.0,6.0,15.0,22,45,0.0,40.0,10.0,36.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3020.0
136,1.0,6.0,16.0,22,43,0.0,43.0,10.0,35.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2890.0
137,1.0,6.0,17.0,19,40,0.0,43.0,10.0,33.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2150.0
138,1.0,6.0,18.0,17,38,0.0,43.0,10.0,31.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1800.0
139,1.0,6.0,19.0,17,37,0.0,44.0,10.0,30.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1280.0
140,1.0,6.0,20.0,14,35,0.0,42.0,10.0,28.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1010.0
141,1.0,6.0,21.0,14,33,0.0,45.0,10.0,27.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,758.0
142,1.0,6.0,22.0,14,32,0.0,47.0,10.0,26.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,506.0
143,1.0,6.0,23.0,14,32,0.0,47.0,10.0,26.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,262.0
144,1.0,7.0,0.0,11,30,0.0,45.0,10.0,24.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,162.0
145,1.0,7.0,1.0,10,29,0.0,45.0,10.0,24.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,90.0
146,1.0,7.0,2.0,8,29,0.0,41.0,10.0,23.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,73.0
147,1.0,7.0,3.0,8,28,0.0,43.0,10.0,22.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,32.0
148,1.0,7.0,4.0,6,27,0.0,41.0,10.0,21.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,76.0
149,1.0,7.0,5.0,7,26,0.0,44.0,10.0,21.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,416.0
150,1.0,7.0,6.0,8,25,0.0,48.0,10.0,20.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1250.0
151,1.0,7.0,7.0,8,25,0.0,48.0,10.0,20.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2570.0
152,1.0,7.0,8.0,9,25,0.0,50.0,10.0,21.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4200.0
153,1.0,7.0,9.0,10,27,0.0,49.0,10.0,22.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2700.0
154,1.0,7.0,10.0,9,27,0.0,46.0,10.0,22.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1330.0
155,1.0,7.0,11.0,6,28,0.0,39.0,10.0,22.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1140.0
156,1.0,7.0,12.0,5,30,0.0,34.0,10.0,23.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1430.0
157,1.0,7.0,13.0,2,30,0.0,30.0,10.0,23.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1420.0
158,1.0,7.0,14.0,-1,30,0.0,26.0,10.0,22.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1560.0
159,1.0,7.0,15.0,0,30,0.0,27.0,10.0,22.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1700.0
160,1.0,7.0,16.0,0,31,0.0,26.0,10.0,23.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2370.0
161,1.0,7.0,17.0,3,31,0.0,30.0,10.0,24.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3980.0
162,1.0,7.0,18.0,5,32,0.0,32.0,10.0,25.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3880.0
163,1.0,7.0,19.0,5,32,0.0,32.0,10.0,25.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2530.0
164,1.0,7.0,20.0,9,32,0.0,38.0,10.0,25.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1520.0
165,1.0,7.0,21.0,12,33,0.0,42.0,10.0,27.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1040.0
166,1.0,7.0,22.0,15,33,0.0,47.0,10.0,27.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,634.0
167,1.0,7.0,23.0,15,33,0.0,47.0,10.0,27.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,381.0
168,1.0,8.0,0.0,23,35,0.0,61.0,10.0,31.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,185.0
169,1.0,8.0,1.0,23,35,0.0,61.0,10.0,31.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,114.0
170,1.0,8.0,2.0,27,37,0.0,67.0,10.0,33.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,53.0
171,1.0,8.0,3.0,32,36,0.03,86.0,8.0,34.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,26.0
172,1.0,8.0,4.0,35,38,0.02,89.0,6.0,37.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,65.0
173,1.0,8.0,5.0,37,39,0.01,93.0,8.0,38.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,292.0
174,1.0,8.0,6.0,39,40,0.01,97.0,5.0,40.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1090.0
175,1.0,8.0,7.0,40,41,0.0,96.0,5.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2250.0
176,1.0,8.0,8.0,41,42,0.0,96.0,6.0,42.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4360.0
177,1.0,8.0,9.0,42,44,0.0,93.0,6.0,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,3170.0
178,1.0,8.0,10.0,40,42,0.0,92.0,5.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1600.0
179,1.0,8.0,11.0,38,41,0.0,89.0,4.0,40.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1450.0
180,1.0,8.0,12.0,39,42,0.0,89.0,4.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1710.0
181,1.0,8.0,13.0,39,43,0.0,86.0,4.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1740.0
182,1.0,8.0,14.0,39,43,0.0,86.0,4.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1860.0
183,1.0,8.0,15.0,40,44,0.0,85.0,4.0,42.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2080.0
184,1.0,8.0,16.0,39,42,0.0,89.0,4.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2690.0
185,1.0,8.0,17.0,39,42,0.0,89.0,4.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4590.0
186,1.0,8.0,18.0,39,42,0.0,89.0,3.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,4540.0
187,1.0,8.0,19.0,39,43,0.0,86.0,6.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,2900.0
188,1.0,8.0,20.0,40,44,0.0,85.0,8.0,42.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1970.0
189,1.0,8.0,21.0,41,44,0.0,89.0,9.0,43.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1290.0
190,1.0,8.0,22.0,42,45,0.0,90.0,6.0,44.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,894.0
191,1.0,8.0,23.0,42,45,0.0,90.0,6.0,44.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,236.0
192,1.0,9.0,0.0,41,42,0.06,96.0,4.0,42.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,97.0
193,1.0,9.0,1.0,41,43,0.0,93.0,8.0,42.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,83.0
194,1.0,9.0,2.0,39,42,0.0,89.0,10.0,41.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,81.0
195,1.0,9.0,3.0,37,43,0.0,80.0,10.0,40.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,36.0
196,1.0,9.0,4.0,35,42,0.0,76.0,10.0,39.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,98.0
197,1.0,9.0,5.0,33,42,0.0,71.0,10.0,38.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,427.0
198,1.0,9.0,6.0,29,42,0.0,60.0,10.0,37.0,0.0,0.0,8.336817,3.72,0.9129999999999999,0.429,0.21100000000000002,0.69407,0.701395225,0.592770001,0.556,0.10300000000000001,0.013000000000000001,1.9,0.5539999999999999,4.17,1440.0
