,month,day,hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindGustSpeed,HourlyWindSpeed,ridesperhour
301,1.0,13.0,13.0,44,67,0.0,44.0,10.0,55.0,0.0,0.0,50.0
302,1.0,13.0,14.0,44,65,0.0,47.0,10.0,54.0,0.0,0.0,47.0
303,1.0,13.0,15.0,44,65,0.0,47.0,10.0,54.0,0.0,0.0,74.0
304,1.0,13.0,16.0,44,64,0.0,48.0,10.0,54.0,0.0,5.0,45.0
305,1.0,13.0,17.0,43,64,0.0,46.0,10.0,53.0,0.0,0.0,33.0
306,1.0,13.0,18.0,43,63,0.0,48.0,10.0,53.0,0.0,0.0,34.0
307,1.0,13.0,19.0,45,60,0.0,58.0,10.0,52.0,0.0,0.0,19.0
308,1.0,13.0,20.0,44,58,0.0,60.0,10.0,51.0,0.0,0.0,28.0
309,1.0,13.0,21.0,46,59,0.0,62.0,10.0,52.0,0.0,0.0,6.0
310,1.0,13.0,22.0,45,57,0.0,64.0,10.0,51.0,0.0,0.0,5.0
311,1.0,13.0,23.0,45,57,0.0,64.0,10.0,51.0,0.0,0.0,11.0
312,1.0,14.0,0.0,43,63,0.0,48.0,10.0,53.0,0.0,5.0,8.0
313,1.0,14.0,1.0,41,62,0.0,46.0,10.0,51.0,0.0,5.0,2.0
314,1.0,14.0,2.0,41,66,0.0,40.0,10.0,53.0,0.0,7.0,2.0
315,1.0,14.0,3.0,41,65,0.0,42.0,10.0,53.0,0.0,8.0,0.0
316,1.0,14.0,4.0,41,65,0.0,42.0,10.0,53.0,0.0,7.0,0.0
317,1.0,14.0,5.0,41,67,0.0,39.0,10.0,54.0,0.0,7.0,3.0
318,1.0,14.0,6.0,44,61,0.05,54.0,4.0,52.0,0.0,0.0,8.0
319,1.0,14.0,7.0,49,55,0.26,80.0,3.0,52.0,0.0,3.0,10.0
320,1.0,14.0,8.0,47,63,0.08,56.0,9.0,54.0,0.0,8.0,9.0
321,1.0,14.0,9.0,48,62,0.08,60.0,10.0,55.0,0.0,7.0,4.0
322,1.0,14.0,10.0,47,61,0.01,60.0,10.0,54.0,0.0,5.0,8.0
323,1.0,14.0,11.0,49,53,0.09,86.0,6.0,51.0,21.0,8.0,8.0
324,1.0,14.0,12.0,50,52,0.18,93.0,1.5,51.0,21.0,6.0,8.0
325,1.0,14.0,13.0,49,53,0.11,86.0,3.0,51.0,21.0,7.0,9.0
326,1.0,14.0,14.0,50,59,0.08,72.0,2.5,54.0,21.0,3.0,7.0
327,1.0,14.0,15.0,51,58,0.0,78.0,2.0,54.0,21.0,3.0,11.0
328,1.0,14.0,16.0,51,62,0.03,67.0,2.5,56.0,21.0,8.0,14.0
329,1.0,14.0,17.0,51,60,0.03,72.0,9.0,55.0,21.0,3.0,16.0
330,1.0,14.0,18.0,51,61,0.0,70.0,10.0,56.0,21.0,7.0,22.0
331,1.0,14.0,19.0,50,61,0.0,67.0,10.0,55.0,21.0,6.0,25.0
332,1.0,14.0,20.0,50,60,0.0,70.0,10.0,55.0,21.0,5.0,23.0
333,1.0,14.0,21.0,49,58,0.0,72.0,10.0,53.0,21.0,3.0,17.0
334,1.0,14.0,22.0,49,58,0.0,72.0,10.0,53.0,21.0,3.0,19.0
335,1.0,14.0,23.0,49,58,0.0,72.0,10.0,53.0,21.0,3.0,6.0
336,1.0,15.0,0.0,49,57,0.0,74.0,10.0,53.0,21.0,0.0,2.0
337,1.0,15.0,1.0,49,57,0.0,74.0,10.0,53.0,21.0,3.0,0.0
338,1.0,15.0,2.0,49,57,0.0,74.0,10.0,53.0,21.0,0.0,1.0
339,1.0,15.0,3.0,49,58,0.0,72.0,10.0,53.0,21.0,0.0,1.0
340,1.0,15.0,4.0,49,58,0.0,72.0,10.0,53.0,21.0,5.0,1.0
341,1.0,15.0,5.0,49,58,0.0,72.0,10.0,53.0,21.0,3.0,5.0
342,1.0,15.0,6.0,50,60,0.0,70.0,10.0,55.0,21.0,5.0,16.0
343,1.0,15.0,7.0,50,60,0.0,70.0,10.0,55.0,21.0,3.0,34.0
344,1.0,15.0,8.0,49,63,0.0,60.0,10.0,55.0,21.0,5.0,51.0
345,1.0,15.0,9.0,48,63,0.0,58.0,10.0,55.0,21.0,5.0,32.0
346,1.0,15.0,10.0,48,67,0.0,51.0,10.0,57.0,21.0,6.0,31.0
347,1.0,15.0,11.0,47,66,0.0,50.0,10.0,56.0,21.0,5.0,37.0
348,1.0,15.0,12.0,45,65,0.0,49.0,10.0,54.0,21.0,6.0,33.0
349,1.0,15.0,13.0,49,64,0.01,58.0,10.0,56.0,21.0,6.0,28.0
350,1.0,15.0,14.0,49,60,0.04,67.0,4.0,54.0,21.0,3.0,16.0
351,1.0,15.0,15.0,50,61,0.1,67.0,6.0,55.0,21.0,9.0,14.0
352,1.0,15.0,16.0,49,62,0.09,62.0,6.0,55.0,21.0,7.0,14.0
353,1.0,15.0,17.0,49,61,0.01,65.0,6.0,55.0,21.0,8.0,13.0
354,1.0,15.0,18.0,49,61,0.03,65.0,5.0,55.0,18.0,9.0,11.0
355,1.0,15.0,19.0,48,60,0.0,65.0,8.0,54.0,18.0,9.0,7.0
356,1.0,15.0,20.0,49,61,0.0,65.0,10.0,55.0,17.0,8.0,12.0
357,1.0,15.0,21.0,50,62,0.0,65.0,8.0,55.0,17.0,5.0,11.0
358,1.0,15.0,22.0,51,61,0.0,70.0,6.0,56.0,17.0,6.0,5.0
359,1.0,15.0,23.0,51,61,0.0,70.0,6.0,56.0,17.0,6.0,3.0
360,1.0,16.0,0.0,51,64,0.0,63.0,10.0,57.0,17.0,9.0,1.0
361,1.0,16.0,1.0,51,63,0.0,65.0,9.0,56.0,17.0,8.0,1.0
362,1.0,16.0,2.0,52,60,0.0,75.0,5.0,56.0,17.0,3.0,1.0
363,1.0,16.0,3.0,52,59,0.01,78.0,7.0,55.0,17.0,3.0,0.0
364,1.0,16.0,4.0,53,62,0.0,73.0,10.0,57.0,17.0,3.0,0.0
365,1.0,16.0,5.0,53,61,0.0,75.0,10.0,57.0,17.0,5.0,4.0
366,1.0,16.0,6.0,53,61,0.0,75.0,10.0,57.0,17.0,3.0,10.0
367,1.0,16.0,7.0,54,61,0.0,78.0,7.0,57.0,17.0,0.0,28.0
368,1.0,16.0,8.0,55,63,0.0,75.0,9.0,58.0,17.0,5.0,29.0
369,1.0,16.0,9.0,56,66,0.01,70.0,3.0,60.0,17.0,6.0,17.0
370,1.0,16.0,10.0,57,58,0.02,97.0,1.25,57.0,17.0,8.0,13.0
371,1.0,16.0,11.0,57,59,0.0,93.0,1.5,58.0,17.0,5.0,20.0
372,1.0,16.0,12.0,57,59,0.06,93.0,2.0,58.0,17.0,5.0,12.0
373,1.0,16.0,13.0,57,59,0.0,93.0,1.0,58.0,17.0,3.0,14.0
374,1.0,16.0,14.0,58,59,0.09,96.0,1.25,58.0,17.0,3.0,5.0
375,1.0,16.0,15.0,58,59,0.0,96.0,1.75,58.0,17.0,3.0,11.0
376,1.0,16.0,16.0,57,59,0.02,93.0,1.5,58.0,17.0,6.0,13.0
377,1.0,16.0,17.0,56,58,0.03,93.0,2.5,57.0,17.0,6.0,20.0
378,1.0,16.0,18.0,56,58,0.3,93.0,5.0,57.0,17.0,6.0,8.0
379,1.0,16.0,19.0,57,58,0.03,97.0,1.75,57.0,17.0,3.0,7.0
380,1.0,16.0,20.0,57,58,0.0,97.0,3.0,57.0,17.0,5.0,6.0
381,1.0,16.0,21.0,57,59,0.06,93.0,5.0,58.0,17.0,3.0,7.0
382,1.0,16.0,22.0,58,59,0.0,96.0,5.0,58.0,17.0,0.0,3.0
383,1.0,16.0,23.0,58,59,0.0,96.0,5.0,58.0,17.0,0.0,3.0
384,1.0,17.0,0.0,59,60,0.02,96.0,4.0,59.0,17.0,5.0,1.0
385,1.0,17.0,1.0,59,60,0.0,96.0,5.0,59.0,17.0,3.0,0.0
386,1.0,17.0,2.0,59,60,0.03,96.0,6.0,59.0,17.0,3.0,3.0
387,1.0,17.0,3.0,59,60,0.01,96.0,3.0,59.0,17.0,6.0,2.0
388,1.0,17.0,4.0,59,60,0.01,96.0,1.75,59.0,17.0,5.0,0.0
389,1.0,17.0,5.0,59,60,0.0,96.0,2.0,59.0,17.0,3.0,0.0
390,1.0,17.0,6.0,59,60,0.07,96.0,2.5,59.0,17.0,0.0,2.0
391,1.0,17.0,7.0,60,61,0.01,97.0,2.0,60.0,17.0,3.0,2.0
392,1.0,17.0,8.0,60,61,0.04,97.0,0.75,60.0,17.0,0.0,9.0
393,1.0,17.0,9.0,60,61,0.01,97.0,1.75,60.0,17.0,0.0,7.0
394,1.0,17.0,10.0,60,62,0.01,93.0,2.5,61.0,17.0,0.0,15.0
395,1.0,17.0,11.0,61,62,0.01,96.0,2.5,61.0,17.0,0.0,10.0
396,1.0,17.0,12.0,60,61,0.01,97.0,1.75,60.0,17.0,0.0,6.0
397,1.0,17.0,13.0,59,61,0.0,93.0,10.0,60.0,17.0,3.0,11.0
398,1.0,17.0,14.0,59,61,0.0,93.0,10.0,60.0,17.0,0.0,14.0
399,1.0,17.0,15.0,57,60,0.0,90.0,10.0,58.0,17.0,6.0,30.0
400,1.0,17.0,16.0,58,60,0.0,93.0,10.0,59.0,17.0,3.0,44.0
401,1.0,17.0,17.0,58,60,0.0,93.0,10.0,59.0,17.0,3.0,57.0
402,1.0,17.0,18.0,56,59,0.0,90.0,10.0,57.0,17.0,0.0,40.0
403,1.0,17.0,19.0,56,58,0.0,93.0,10.0,57.0,17.0,0.0,31.0
404,1.0,17.0,20.0,55,56,0.0,97.0,7.0,55.0,17.0,0.0,28.0
405,1.0,17.0,21.0,54,56,0.0,93.0,8.0,55.0,17.0,0.0,25.0
406,1.0,17.0,22.0,54,56,0.0,93.0,7.0,55.0,17.0,0.0,5.0
407,1.0,17.0,23.0,54,56,0.0,93.0,7.0,55.0,17.0,0.0,7.0
408,1.0,18.0,0.0,55,57,0.0,93.0,8.0,56.0,17.0,0.0,3.0
409,1.0,18.0,1.0,55,57,0.0,93.0,7.0,56.0,17.0,0.0,0.0
410,1.0,18.0,2.0,54,56,0.0,93.0,7.0,55.0,17.0,0.0,2.0
411,1.0,18.0,3.0,53,55,0.0,93.0,9.0,54.0,17.0,0.0,2.0
412,1.0,18.0,4.0,53,56,0.0,90.0,8.0,54.0,17.0,0.0,1.0
413,1.0,18.0,5.0,54,56,0.0,93.0,5.0,55.0,17.0,3.0,2.0
414,1.0,18.0,6.0,52,54,0.0,93.0,5.0,53.0,17.0,3.0,13.0
415,1.0,18.0,7.0,53,56,0.0,90.0,4.0,54.0,17.0,0.0,27.0
416,1.0,18.0,8.0,53,58,0.0,84.0,6.0,55.0,17.0,0.0,53.0
417,1.0,18.0,9.0,54,60,0.0,80.0,7.0,57.0,17.0,5.0,41.0
418,1.0,18.0,10.0,54,62,0.0,75.0,7.0,58.0,17.0,0.0,29.0
419,1.0,18.0,11.0,53,63,0.0,70.0,9.0,57.0,17.0,0.0,51.0
420,1.0,18.0,12.0,52,64,0.0,65.0,9.0,57.0,17.0,0.0,51.0
421,1.0,18.0,13.0,51,65,0.0,61.0,10.0,57.0,17.0,0.0,65.0
422,1.0,18.0,14.0,53,67,0.0,61.0,10.0,59.0,17.0,0.0,60.0
423,1.0,18.0,15.0,54,64,0.0,70.0,10.0,58.0,17.0,3.0,51.0
424,1.0,18.0,16.0,53,62,0.0,73.0,10.0,57.0,17.0,6.0,75.0
425,1.0,18.0,17.0,53,60,0.0,78.0,10.0,56.0,17.0,0.0,67.0
426,1.0,18.0,18.0,53,58,0.0,84.0,9.0,55.0,17.0,0.0,50.0
427,1.0,18.0,19.0,54,58,0.0,87.0,8.0,56.0,17.0,0.0,54.0
428,1.0,18.0,20.0,54,57,0.0,90.0,7.0,55.0,17.0,0.0,32.0
429,1.0,18.0,21.0,54,56,0.0,93.0,6.0,55.0,17.0,0.0,20.0
430,1.0,18.0,22.0,53,55,0.0,93.0,5.0,54.0,17.0,0.0,35.0
431,1.0,18.0,23.0,53,55,0.0,93.0,5.0,54.0,17.0,0.0,4.0
432,1.0,19.0,0.0,52,54,0.0,93.0,8.0,53.0,17.0,3.0,8.0
433,1.0,19.0,1.0,51,56,0.0,84.0,9.0,53.0,17.0,0.0,3.0
434,1.0,19.0,2.0,50,53,0.0,89.0,8.0,51.0,17.0,3.0,1.0
435,1.0,19.0,3.0,49,53,0.0,86.0,10.0,51.0,17.0,3.0,2.0
436,1.0,19.0,4.0,48,52,0.0,86.0,10.0,50.0,17.0,0.0,1.0
437,1.0,19.0,5.0,46,53,0.0,77.0,10.0,49.0,17.0,0.0,0.0
438,1.0,19.0,6.0,45,54,0.0,72.0,10.0,49.0,17.0,3.0,3.0
439,1.0,19.0,7.0,45,56,0.0,67.0,10.0,50.0,17.0,3.0,4.0
440,1.0,19.0,8.0,45,62,0.0,54.0,10.0,53.0,17.0,0.0,11.0
441,1.0,19.0,9.0,46,67,0.0,47.0,10.0,56.0,17.0,0.0,32.0
442,1.0,19.0,10.0,43,71,0.0,36.0,10.0,56.0,17.0,0.0,44.0
443,1.0,19.0,11.0,44,74,0.0,34.0,10.0,58.0,17.0,0.0,63.0
444,1.0,19.0,12.0,40,76,0.0,27.0,10.0,57.0,17.0,0.0,69.0
445,1.0,19.0,13.0,42,76,0.0,30.0,10.0,58.0,17.0,0.0,93.0
446,1.0,19.0,14.0,41,78,0.0,27.0,10.0,58.0,17.0,0.0,66.0
447,1.0,19.0,15.0,48,76,0.0,37.0,10.0,60.0,17.0,5.0,101.0
448,1.0,19.0,16.0,49,72,0.0,44.0,10.0,59.0,17.0,0.0,75.0
449,1.0,19.0,17.0,50,66,0.0,56.0,10.0,57.0,17.0,0.0,40.0
450,1.0,19.0,18.0,49,64,0.0,58.0,10.0,56.0,17.0,0.0,44.0
451,1.0,19.0,19.0,49,62,0.0,62.0,10.0,55.0,17.0,0.0,45.0
452,1.0,19.0,20.0,51,60,0.0,72.0,10.0,55.0,17.0,0.0,35.0
453,1.0,19.0,21.0,49,61,0.0,65.0,10.0,55.0,17.0,0.0,29.0
454,1.0,19.0,22.0,46,62,0.0,56.0,10.0,54.0,17.0,3.0,13.0
455,1.0,19.0,23.0,46,62,0.0,56.0,10.0,54.0,17.0,3.0,15.0
456,1.0,20.0,0.0,45,60,0.0,58.0,10.0,52.0,17.0,5.0,2.0
457,1.0,20.0,1.0,45,59,0.0,60.0,10.0,52.0,17.0,0.0,2.0
458,1.0,20.0,2.0,45,59,0.0,60.0,10.0,52.0,17.0,3.0,2.0
459,1.0,20.0,3.0,44,57,0.0,62.0,10.0,50.0,17.0,3.0,5.0
460,1.0,20.0,4.0,44,57,0.0,62.0,10.0,50.0,17.0,3.0,1.0
461,1.0,20.0,5.0,44,56,0.0,65.0,10.0,50.0,17.0,3.0,0.0
462,1.0,20.0,6.0,43,56,0.0,62.0,10.0,50.0,17.0,0.0,0.0
463,1.0,20.0,7.0,45,55,0.0,69.0,10.0,50.0,17.0,0.0,2.0
464,1.0,20.0,8.0,46,61,0.0,58.0,10.0,53.0,17.0,0.0,11.0
465,1.0,20.0,9.0,45,66,0.0,47.0,10.0,55.0,17.0,0.0,18.0
466,1.0,20.0,10.0,46,69,0.0,44.0,10.0,57.0,17.0,0.0,23.0
467,1.0,20.0,11.0,47,73,0.0,40.0,10.0,59.0,17.0,0.0,53.0
468,1.0,20.0,12.0,47,74,0.0,38.0,10.0,59.0,17.0,3.0,48.0
469,1.0,20.0,13.0,49,70,0.0,47.0,10.0,58.0,17.0,5.0,62.0
470,1.0,20.0,14.0,49,68,0.0,51.0,10.0,58.0,17.0,0.0,60.0
471,1.0,20.0,15.0,56,65,0.0,73.0,10.0,60.0,17.0,0.0,49.0
472,1.0,20.0,16.0,54,64,0.0,70.0,10.0,58.0,17.0,0.0,51.0
473,1.0,20.0,17.0,56,61,0.0,84.0,10.0,58.0,17.0,0.0,49.0
474,1.0,20.0,18.0,56,61,0.0,84.0,10.0,58.0,17.0,0.0,22.0
475,1.0,20.0,19.0,56,59,0.0,90.0,10.0,57.0,17.0,0.0,35.0
476,1.0,20.0,20.0,56,59,0.0,90.0,10.0,57.0,17.0,0.0,14.0
477,1.0,20.0,21.0,56,59,0.0,90.0,10.0,57.0,17.0,0.0,13.0
478,1.0,20.0,22.0,55,58,0.0,90.0,10.0,56.0,17.0,0.0,8.0
479,1.0,20.0,23.0,55,58,0.0,90.0,10.0,56.0,17.0,0.0,11.0
480,1.0,21.0,0.0,53,57,0.0,87.0,10.0,55.0,17.0,5.0,4.0
481,1.0,21.0,1.0,51,57,0.0,81.0,10.0,54.0,17.0,6.0,1.0
482,1.0,21.0,2.0,49,54,0.0,83.0,10.0,51.0,17.0,0.0,2.0
483,1.0,21.0,3.0,47,55,0.0,74.0,10.0,51.0,17.0,0.0,2.0
484,1.0,21.0,4.0,46,53,0.0,77.0,10.0,49.0,17.0,0.0,0.0
485,1.0,21.0,5.0,35,54,0.0,49.0,10.0,45.0,17.0,3.0,0.0
486,1.0,21.0,6.0,32,53,0.0,45.0,10.0,44.0,17.0,0.0,8.0
487,1.0,21.0,7.0,32,54,0.0,43.0,10.0,44.0,17.0,7.0,9.0
488,1.0,21.0,8.0,32,57,0.0,39.0,10.0,46.0,17.0,3.0,23.0
489,1.0,21.0,9.0,31,59,0.0,35.0,10.0,46.0,17.0,8.0,20.0
490,1.0,21.0,10.0,31,60,0.0,33.0,10.0,47.0,17.0,6.0,41.0
491,1.0,21.0,11.0,31,61,0.0,32.0,10.0,47.0,17.0,8.0,38.0
492,1.0,21.0,12.0,31,61,0.0,32.0,10.0,47.0,17.0,6.0,42.0
493,1.0,21.0,13.0,33,61,0.0,35.0,10.0,48.0,17.0,6.0,46.0
494,1.0,21.0,14.0,33,62,0.0,34.0,10.0,48.0,17.0,6.0,45.0
495,1.0,21.0,15.0,32,61,0.0,34.0,10.0,48.0,25.0,14.0,59.0
496,1.0,21.0,16.0,32,59,0.0,36.0,10.0,47.0,18.0,10.0,39.0
497,1.0,21.0,17.0,32,57,0.0,39.0,10.0,46.0,21.0,11.0,43.0
498,1.0,21.0,18.0,32,56,0.0,40.0,10.0,45.0,21.0,8.0,38.0
499,1.0,21.0,19.0,32,55,0.0,42.0,10.0,45.0,21.0,0.0,34.0
500,1.0,21.0,20.0,31,56,0.0,39.0,10.0,45.0,18.0,6.0,30.0
501,1.0,21.0,21.0,31,55,0.0,40.0,10.0,44.0,18.0,0.0,17.0
502,1.0,21.0,22.0,31,55,0.0,40.0,10.0,44.0,18.0,7.0,11.0
503,1.0,21.0,23.0,31,55,0.0,40.0,10.0,44.0,18.0,7.0,4.0
504,1.0,22.0,0.0,32,55,0.0,42.0,10.0,45.0,18.0,7.0,3.0
505,1.0,22.0,1.0,33,54,0.0,45.0,10.0,45.0,18.0,5.0,0.0
506,1.0,22.0,2.0,32,54,0.0,43.0,10.0,44.0,18.0,7.0,1.0
507,1.0,22.0,3.0,31,54,0.0,42.0,10.0,44.0,17.0,8.0,2.0
508,1.0,22.0,4.0,26,55,0.0,33.0,10.0,43.0,17.0,6.0,1.0
509,1.0,22.0,5.0,30,51,0.0,44.0,10.0,42.0,17.0,0.0,3.0
510,1.0,22.0,6.0,32,48,0.0,54.0,10.0,41.0,17.0,0.0,23.0
511,1.0,22.0,7.0,33,51,0.0,50.0,10.0,43.0,17.0,0.0,45.0
512,1.0,22.0,8.0,32,56,0.0,40.0,10.0,45.0,17.0,0.0,54.0
513,1.0,22.0,9.0,32,60,0.0,35.0,10.0,47.0,17.0,0.0,45.0
514,1.0,22.0,10.0,31,63,0.0,30.0,10.0,48.0,17.0,3.0,30.0
515,1.0,22.0,11.0,26,66,0.0,22.0,10.0,48.0,17.0,5.0,36.0
516,1.0,22.0,12.0,26,66,0.0,22.0,10.0,48.0,17.0,0.0,57.0
517,1.0,22.0,13.0,26,66,0.0,22.0,10.0,48.0,17.0,0.0,36.0
518,1.0,22.0,14.0,27,67,0.0,22.0,10.0,49.0,17.0,0.0,40.0
519,1.0,22.0,15.0,27,67,0.0,22.0,10.0,49.0,17.0,0.0,52.0
520,1.0,22.0,16.0,28,65,0.0,25.0,10.0,48.0,17.0,0.0,52.0
521,1.0,22.0,17.0,28,61,0.0,29.0,10.0,46.0,17.0,0.0,70.0
522,1.0,22.0,18.0,29,58,0.0,33.0,10.0,45.0,17.0,0.0,42.0
523,1.0,22.0,19.0,31,55,0.0,40.0,10.0,44.0,17.0,0.0,44.0
524,1.0,22.0,20.0,34,54,0.0,47.0,10.0,45.0,17.0,0.0,35.0
525,1.0,22.0,21.0,35,52,0.0,53.0,10.0,44.0,17.0,0.0,13.0
526,1.0,22.0,22.0,34,50,0.0,54.0,10.0,43.0,17.0,0.0,9.0
527,1.0,22.0,23.0,34,50,0.0,54.0,10.0,43.0,17.0,0.0,4.0
528,1.0,23.0,0.0,33,48,0.0,56.0,10.0,42.0,17.0,0.0,2.0
529,1.0,23.0,1.0,32,47,0.0,56.0,10.0,41.0,17.0,0.0,0.0
530,1.0,23.0,2.0,31,45,0.0,58.0,10.0,39.0,17.0,0.0,0.0
531,1.0,23.0,3.0,30,45,0.0,56.0,10.0,39.0,17.0,0.0,1.0
532,1.0,23.0,4.0,26,48,0.0,42.0,10.0,39.0,17.0,0.0,2.0
533,1.0,23.0,5.0,24,48,0.0,39.0,10.0,39.0,17.0,0.0,3.0
534,1.0,23.0,6.0,25,47,0.0,42.0,10.0,38.0,17.0,0.0,14.0
535,1.0,23.0,7.0,29,48,0.0,48.0,10.0,40.0,17.0,0.0,47.0
536,1.0,23.0,8.0,32,54,0.0,43.0,10.0,44.0,17.0,0.0,53.0
537,1.0,23.0,9.0,24,61,0.0,24.0,10.0,45.0,17.0,0.0,47.0
538,1.0,23.0,10.0,19,64,0.0,18.0,10.0,45.0,17.0,0.0,35.0
539,1.0,23.0,11.0,20,66,0.0,17.0,10.0,47.0,17.0,0.0,56.0
540,1.0,23.0,12.0,21,67,0.0,17.0,10.0,47.0,17.0,0.0,37.0
541,1.0,23.0,13.0,29,66,0.0,25.0,10.0,49.0,17.0,3.0,51.0
542,1.0,23.0,14.0,32,65,0.0,29.0,10.0,50.0,17.0,5.0,51.0
543,1.0,23.0,15.0,31,65,0.0,28.0,10.0,49.0,17.0,3.0,49.0
544,1.0,23.0,16.0,34,63,0.0,34.0,10.0,49.0,17.0,3.0,64.0
545,1.0,23.0,17.0,39,59,0.0,48.0,10.0,49.0,17.0,0.0,65.0
546,1.0,23.0,18.0,45,58,0.0,62.0,10.0,51.0,17.0,0.0,54.0
547,1.0,23.0,19.0,45,56,0.0,67.0,10.0,50.0,17.0,0.0,34.0
548,1.0,23.0,20.0,45,54,0.0,72.0,10.0,49.0,17.0,0.0,17.0
549,1.0,23.0,21.0,45,53,0.0,74.0,10.0,49.0,17.0,0.0,23.0
550,1.0,23.0,22.0,43,55,0.0,64.0,10.0,49.0,17.0,0.0,18.0
551,1.0,23.0,23.0,43,55,0.0,64.0,10.0,49.0,17.0,0.0,8.0
552,1.0,24.0,0.0,42,49,0.0,77.0,10.0,46.0,17.0,0.0,2.0
553,1.0,24.0,1.0,38,50,0.0,63.0,10.0,44.0,17.0,0.0,0.0
554,1.0,24.0,2.0,37,48,0.0,66.0,10.0,43.0,17.0,0.0,1.0
555,1.0,24.0,3.0,38,47,0.0,71.0,10.0,43.0,17.0,0.0,0.0
556,1.0,24.0,4.0,37,47,0.0,69.0,10.0,43.0,17.0,0.0,1.0
557,1.0,24.0,5.0,36,48,0.0,63.0,10.0,43.0,17.0,0.0,2.0
558,1.0,24.0,6.0,36,49,0.0,61.0,10.0,43.0,17.0,0.0,21.0
559,1.0,24.0,7.0,34,52,0.0,50.0,10.0,44.0,17.0,0.0,33.0
560,1.0,24.0,8.0,35,59,0.0,41.0,9.0,48.0,17.0,0.0,66.0
561,1.0,24.0,9.0,33,65,0.0,31.0,10.0,50.0,17.0,0.0,31.0
562,1.0,24.0,10.0,28,71,0.0,20.0,10.0,51.0,17.0,0.0,24.0
563,1.0,24.0,11.0,28,73,0.0,19.0,10.0,52.0,17.0,0.0,27.0
564,1.0,24.0,12.0,30,74,0.0,20.0,10.0,53.0,17.0,0.0,62.0
565,1.0,24.0,13.0,34,76,0.0,22.0,10.0,55.0,17.0,0.0,51.0
566,1.0,24.0,14.0,30,77,0.0,18.0,10.0,54.0,17.0,0.0,42.0
567,1.0,24.0,15.0,32,77,0.0,19.0,10.0,55.0,17.0,3.0,43.0
568,1.0,24.0,16.0,38,73,0.0,28.0,10.0,55.0,17.0,0.0,75.0
569,1.0,24.0,17.0,43,67,0.0,42.0,10.0,54.0,17.0,0.0,82.0
570,1.0,24.0,18.0,46,64,0.0,52.0,10.0,54.0,17.0,0.0,69.0
571,1.0,24.0,19.0,49,61,0.0,65.0,10.0,55.0,17.0,0.0,45.0
572,1.0,24.0,20.0,42,60,0.0,52.0,10.0,51.0,17.0,0.0,28.0
573,1.0,24.0,21.0,33,62,0.0,34.0,10.0,48.0,17.0,0.0,23.0
574,1.0,24.0,22.0,36,57,0.0,45.0,10.0,47.0,17.0,0.0,12.0
575,1.0,24.0,23.0,36,57,0.0,45.0,10.0,47.0,17.0,0.0,5.0
576,1.0,25.0,0.0,35,53,0.0,51.0,10.0,45.0,17.0,0.0,9.0
577,1.0,25.0,1.0,35,52,0.0,53.0,10.0,44.0,17.0,0.0,8.0
578,1.0,25.0,2.0,35,50,0.0,57.0,10.0,43.0,17.0,0.0,2.0
579,1.0,25.0,3.0,35,50,0.0,57.0,10.0,43.0,17.0,0.0,0.0
580,1.0,25.0,4.0,33,50,0.0,52.0,10.0,43.0,17.0,0.0,0.0
581,1.0,25.0,5.0,34,48,0.0,58.0,10.0,42.0,17.0,0.0,4.0
582,1.0,25.0,6.0,32,50,0.0,50.0,10.0,42.0,17.0,0.0,10.0
583,1.0,25.0,7.0,33,52,0.0,49.0,10.0,44.0,17.0,0.0,46.0
584,1.0,25.0,8.0,31,61,0.0,32.0,10.0,47.0,17.0,0.0,59.0
585,1.0,25.0,9.0,30,66,0.0,26.0,10.0,49.0,17.0,3.0,65.0
586,1.0,25.0,10.0,28,70,0.0,21.0,10.0,51.0,17.0,0.0,41.0
587,1.0,25.0,11.0,28,73,0.0,19.0,10.0,52.0,17.0,0.0,28.0
588,1.0,25.0,12.0,33,75,0.0,22.0,10.0,54.0,17.0,0.0,68.0
589,1.0,25.0,13.0,32,76,0.0,20.0,10.0,54.0,17.0,3.0,60.0
590,1.0,25.0,14.0,37,72,0.0,28.0,10.0,54.0,17.0,3.0,55.0
591,1.0,25.0,15.0,35,72,0.0,26.0,10.0,54.0,17.0,0.0,66.0
592,1.0,25.0,16.0,35,69,0.0,29.0,10.0,52.0,17.0,0.0,81.0
593,1.0,25.0,17.0,39,65,0.0,39.0,10.0,52.0,17.0,0.0,85.0
594,1.0,25.0,18.0,42,62,0.0,48.0,10.0,52.0,17.0,0.0,65.0
595,1.0,25.0,19.0,44,61,0.0,54.0,10.0,52.0,17.0,0.0,55.0
596,1.0,25.0,20.0,44,59,0.0,58.0,10.0,51.0,17.0,0.0,42.0
597,1.0,25.0,21.0,40,59,0.0,49.0,10.0,50.0,17.0,0.0,36.0
598,1.0,25.0,22.0,38,58,0.0,48.0,10.0,48.0,17.0,0.0,14.0
599,1.0,25.0,23.0,38,58,0.0,48.0,10.0,48.0,17.0,0.0,15.0
600,1.0,26.0,0.0,32,56,0.0,40.0,10.0,45.0,17.0,3.0,11.0
601,1.0,26.0,1.0,32,55,0.0,42.0,10.0,45.0,17.0,0.0,17.0
